封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s8999125.jpg,中国军事通史,"
        
  
  军事科学院 主编 / 军事科学出版社 / 1998-10 / 1390.00元

      ",9.4,"
        (37人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27041598.jpg,失去的胜利,"
        
  
  [德]冯·埃里希·曼施泰因 / 戴耀先 / 湖南人民出版社 / 2013-5 / 49.80元

      ",9.1,"
        (394人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28284168.jpg,隆美尔战时文件,"
        
  
  【英】李德•哈特 / 钮先钟 / 民主与建设出版社 / 2015-9 / 49.80元

      ",9.4,"
        (245人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33849861.jpg,欧洲争夺战,"
        
  
  [澳]切斯特·威尔莫特（Chester Wilmot） / 钮先钟 / 新华出版社 / 2021-3 / 168.00元

      ",7.8,"
        (少于10人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33523084.jpg,独霸中东,"
        
  
  [以色列]雅科夫•卡茨(Yaakov Katz)、[以色列]阿米尔•鲍伯特(Amir Bohbot) / 王戎 / 浙江人民出版社 / 2019-11-30 / 69.00元

      ",8.3,"
        (194人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28048622.jpg,步兵攻击,"
        
  
  埃尔温·隆美尔 / 曹磊 / 时代文艺出版社 / 2014-2 / 39.00元

      ",7.6,"
        (170人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s27328580.jpg,战神粟裕,"
        
  
  关河五十州 / 现代出版社 / 2014-6-1 / 39.00

      ",8.5,"
        (309人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27102413.jpg,英国陆军史,"
        
  
  [英]阿伦•马林森著 / 胡坚 / 广西师大出版社 / 2013-10 / 69.8

      ",8.6,"
        (90人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32303154.jpg,巴巴罗萨脱轨,"
        
  
  （美）戴维•M.格兰茨 / 小小冰人 / 台海出版社 / 2019-5-1 / 189.8

      ",8.2,"
        (35人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29516204.jpg,百年战争简史,"
        
  
  [英] 德斯蒙德·苏厄德 / 文俊 / 四川人民出版社 / 2017-8 / 68.00元

      ",8.8,"
        (541人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s2385651.jpg,遥远的桥,"
        
  
  科尼利厄斯·瑞恩 / 王义国 / 中国人民解放军出版社 / 2007-4 / 48.00元

      ",7.4,"
        (222人评价)
    "
