封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s33662555.jpg,チェンソーマン 7,"
        
  
  藤本タツキ / 集英社 / 2020-6-4 / JPY 484

      ",9.1,"
        (541人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29888548.jpg,梦的化石,"
        
  
  今敏 / 焦阳 / 北京联合出版公司 / 2018-11-1 / 108

      ",7.8,"
        (3574人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29677971.jpg,BEASTARS 1,"
        
  
  板垣巴留 / 秋田書店 / 2017-1-6 / JPY 463

      ",9.2,"
        (1815人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29952736.jpg,镖人,"
        
  
  许先哲 / 北京联合出版公司 / 2019-1 / 39.90元

      ",8.6,"
        (3968人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33497047.jpg,咒術迴戰 5,"
        
  
  芥見 下々 / 張紹仁 / 东立出版社 / 2019-8-13 / NTD 100元

      ",7.9,"
        (290人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29872872.jpg,银河铁道之夜,"
        
  
  (日) 增村博 编绘、(日) 宫泽贤治 原著 / 周龙梅 / 湖南美术出版社 / 2018-11 / 68.00元

      ",8.7,"
        (2509人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33635641.jpg,咒術迴戰 8,"
        
  
  芥見下々 / 張紹仁 / 東立出版社 / 2020-4-6 / NTD 100

      ",8.6,"
        (273人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s32293150.jpg,镖人,"
        
  
  许先哲 / 北京联合出版公司 / 2019-4 / 42.80元

      ",8.6,"
        (3308人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29758085.jpg,パパだって、したい,"
        
  
  世尾せりな / 星雲社 / 2018-5 / JPY 699

      ",6.1,"
        (120人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33689167.jpg,鬼滅之刃 21,"
        
  
  吾峠呼世晴 / 林志昌 / 東立 / 2020-9 / NT$100

      ",8.5,"
        (508人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33626212.jpg,锥子,"
        
  
  [韩] 崔圭硕、최규석 / 苏梦芸 / 贵州人民出版社 / 2020-5 / 128.00元（全三册）

      ",8.6,"
        (623人评价)
    "
