封面,标题,出版信息,评分,评价人数
https://img2.doubanio.com/view/subject/s/public/s11194203.jpg,程序员的职业素养,"
        
  
  Robert C.Martin / 章显洲、余晟 / 人民邮电出版社 / 2012-9-1 / 49.00元

      ",8.7,"
        (649人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s3957204.jpg,程序员修炼之道,"
        
  
  Andrew Hunt、David Thomas / 马维达 / 电子工业出版社 / 2005-1 / 48.00元

      ",8.6,"
        (2349人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4548399.jpg,程序员的思维修炼,"
        
  
  Andy Hunt / 崔康 / 人民邮电出版社 / 2010-12-10 / 39.00元

      ",8.4,"
        (1922人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1613283.jpg,UNIX网络编程,"
        
  
  史蒂文斯、芬纳、鲁道夫 / 杨继张 / 清华大学出版社 / 2006-1 / 98.00元

      ",9.5,"
        (1003人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27458236.jpg,深入理解Java虚拟机（第2版）,"
        
  
  周志明 / 机械工业出版社 / 2013-9-1 / 79.00元

      ",9.0,"
        (1806人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27991506.jpg,剑指Offer,"
        
  
  何海涛 / 电子工业出版社 / 2014-6-1 / CNY 55.00

      ",9.3,"
        (308人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27283822.jpg,图解HTTP,"
        
  
  [日] 上野宣 / 于均良 / 人民邮电出版社 / 2014-4 / 49.00元

      ",8.1,"
        (2762人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33680086.jpg,白话机器学习的数学,"
        
  
  [日]立石贤吾 / 郑明智 / 人民邮电出版社 / 2020-7-1 / 59

      ",9.0,"
        (47人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1470003.jpg,深入理解计算机系统,"
        
  
  Randal E.Bryant、David O'Hallaron / 龚奕利、雷迎春 / 中国电力出版社 / 2004-5-1 / 85.00元

      ",9.5,"
        (2794人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29901301.jpg,我的第一本算法书,"
        
  
  [日]石田保辉、[日]宮崎修一 / 张贝 / 人民邮电出版社 / 2018-11 / 69.00元

      ",7.6,"
        (307人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29413793.jpg,剑指Offer：名企面试官精讲典型编程题（第2版）,"
        
  
  何海涛 / 电子工业出版社 / 2017-5 / 65.00

      ",8.8,"
        (273人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1488795.jpg,DOOM启世录,"
        
  
  [美] 大卫·卡什诺 / 孙振南 / 电子工业出版社 / 2004-4 / 29.00元

      ",9.1,"
        (1492人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s9773641.jpg,计算机程序设计艺术（第1卷）,"
        
  
  [美] Donald E. Knuth / 清华大学出版社 / 2002-9 / 80.00元

      ",9.4,"
        (482人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28429634.jpg,C语言程序设计,"
        
  
  K. N. King / 吕秀锋、黄倩 / 人民邮电出版社 / 2010-4-1 / 79.00元

      ",9.2,"
        (465人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28313721.jpg,程序员代码面试指南：IT名企算法与数据结构题目最优解,"
        
  
  左程云 / 电子工业出版社 / 2015-9 / 79.00元

      ",8.9,"
        (154人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s26372180.jpg,具体数学,"
        
  
  Ronald L.Graham、Oren Patashnik、Donald E.Knuth / 张凡、张明尧 / 人民邮电出版社 / 2013-4-1 / 99.00元

      ",9.6,"
        (348人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6263451.jpg,穿越计算机的迷雾,"
        
  
  李忠 / 电子工业出版社 / 2011-1 / 36.00元

      ",9.0,"
        (457人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s23284090.jpg,JAVA核心技术（卷1）,"
        
  
  Cay S. Horstmann、Gary Cornell / 杜永萍、邝劲筠、叶乃文 / 机械工业出版社 / 2008-6 / 98.00元

      ",9.0,"
        (632人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33808137.jpg,Effective Python,"
        
  
  [美] 布雷特·斯拉特金 / 爱飞翔 / 机械工业出版社 / 2021-1 / 129

      ",,"
        (13人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s1164759.jpg,Unix/Linux编程实践教程,"
        
  
  Bruce Molay / 杨宗源、黄海涛 / 清华大学出版社 / 2004-10-1 / 56.00元

      ",9.2,"
        (452人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29667615.jpg,Python基础教程（第3版）,"
        
  
  Magnus Lie Hetland / 袁国忠 / 人民邮电出版 / 2018-2-1 / CNY 99.00

      ",8.1,"
        (183人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s2870233.jpg,C陷阱与缺陷,"
        
  
  凯尼格 / 高巍 / 人民邮电出版社 / 2008-2-1 / 30.00元

      ",8.9,"
        (1395人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29782950.jpg,笨办法学Python 3,"
        
  
  [美]泽德 A. 肖 / 王巍巍 / 人民邮电出版社 / 2018-6-1 / CNY 59.00

      ",8.2,"
        (189人评价)
    "
